1. open,2. high,3. low,4. close,5. volume
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
0.0,0.0,0.0,0.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
5850.0,5850.0,5850.0,5850.0,0.0
