1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35.3333,36.0,35.3333,36.0,36.0,0.0,0.0,1.0
36.0,36.7,36.0,36.7,36.7,600.0,0.0,1.0
36.5,36.95,36.5,36.95,36.95,900.0,0.0,1.0
37.3333,37.3333,37.3333,37.3333,37.3333,0.0,0.0,1.0
36.3333,36.3333,36.3333,36.3333,36.3333,0.0,0.0,1.0
36.6667,36.8333,36.6667,36.8333,36.8333,3.0,0.0,1.0
37.0667,37.2967,37.0667,37.2967,37.2967,150.0,0.0,1.0
36.6667,37.6667,36.6667,37.6667,37.6667,0.0,0.0,1.0
38.0,38.0,38.0,38.0,38.0,3.0,0.0,1.0
37.3333,37.3333,37.3333,37.3333,37.3333,0.0,0.0,1.0
37.0,37.3333,37.0,37.3333,37.3333,600.0,0.0,1.0
37.1667,37.6667,37.1667,37.6667,37.6667,1200.0,0.0,1.0
37.3333,37.3333,37.3333,37.3333,37.3333,0.0,0.0,1.0
37.1,37.1667,37.1,37.1667,37.1667,600.0,0.0,1.0
36.5,36.5,36.5,36.5,36.5,0.0,0.0,1.0
37.0,37.6667,37.0,37.6667,37.6667,300.0,0.0,1.0
37.3333,37.6667,37.3333,37.6667,37.6667,300.0,0.0,1.0
37.6667,37.6667,37.6667,37.6667,37.6667,0.0,0.0,1.0
37.6667,37.6667,37.6667,37.6667,37.6667,0.0,0.0,1.0
38.6667,38.6667,38.6667,38.6667,38.6667,0.0,0.0,1.0
38.6667,38.7333,38.6667,38.7333,38.7333,600.0,0.0,1.0
40.4,40.4,40.1,40.1,40.1,3.0,0.0,1.0
40.0,40.0,40.0,40.0,40.0,0.0,0.0,1.0
39.6667,39.6667,39.6667,39.6667,39.6667,0.0,0.0,1.0
40.0,40.0,40.0,40.0,40.0,0.0,0.0,1.0
40.8333,40.8333,40.8333,40.8333,40.8333,81.0,0.0,1.0
41.0,41.0,41.0,41.0,41.0,0.0,0.0,1.0
41.1,41.1,41.1,41.1,41.1,0.0,0.0,1.0
41.2333,41.2333,41.2333,41.2333,41.2333,0.0,0.0,1.0
41.1667,41.1667,41.1667,41.1667,41.1667,0.0,0.0,1.0
40.8333,40.8333,40.8333,40.8333,40.8333,0.0,0.0,1.0
41.4,41.4,41.4,41.4,41.4,0.0,0.0,1.0
41.0667,41.0667,41.0667,41.0667,41.0667,0.0,0.0,1.0
40.6667,40.6667,40.6667,40.6667,40.6667,0.0,0.0,1.0
41.1333,41.1333,41.1333,41.1333,41.1333,0.0,0.0,1.0
41.3333,41.3333,41.1333,41.1333,41.1333,600.0,0.0,1.0
41.0,41.0,41.0,41.0,41.0,0.0,0.0,1.0
41.3333,41.3333,41.0,41.0,41.0,105.0,0.0,1.0
39.6667,40.3333,39.6667,40.3333,40.3333,300.0,0.0,1.0
40.0,40.0,40.0,40.0,40.0,0.0,0.0,1.0
40.6667,40.6667,40.6667,40.6667,40.6667,195.0,0.0,1.0
41.1667,41.1667,41.1667,41.1667,41.1667,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42.1,42.1,42.1,42.1,42.1,0.0,0.0,1.0
41.8333,41.8333,41.8333,41.8333,41.8333,0.0,0.0,1.0
